Player Name - Slate Type,Contest IDs,Player ID,Draftable ID,Player Name,First Name,Last Name,Salary,Position,Team,Game,Game Start Time,Player Image,Tournament,Slate Type,Game Type,Date,Role,Contest Names,Contest IDs (Full),Slate Header
Justice Haynes - Showdown Captain Mode (Flex),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1440894,43999290,Justice Haynes,Justice,Haynes,10800,RB,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Kam Shanks - Showdown Captain Mode (Captain),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1451627,43999227,Kam Shanks,Kam,Shanks,10800,CPT,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
DeKalon Taylor - Showdown Captain Mode (Captain),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1412464,43999372,DeKalon Taylor,DeKalon,Taylor,10500,CPT,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Hudson Clement - Showdown Captain Mode (Captain),194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,1410525,43999076,Hudson Clement,Hudson,Clement,10500,CPT,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (UAB @ IL);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (UAB @ IL);CFB Showdown $500 First Down (UAB @ IL);CFB Showdown $155 White-Out [Single Entry] (UAB @ IL);CFB Showdown $100 Snap (UAB @ IL);CFB Showdown $310 Blitz [Single Entry] (UAB @ IL);CFB Showdown $240 Huddle [Single Entry] (UAB @ IL);CFB Showdown $200 Daily Dollar [Single Entry]  (UAB @ IL);CFB Showdown $200 Quarter Jukebox (UAB @ IL);CFB Showdown $100 Dime Time [Just $0.10!] (UAB @ IL)",194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,9/3 9:00PM (UAB @ IL)
Carlos Hernandez - Showdown Captain Mode (Flex),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1442649,43999131,Carlos Hernandez,Carlos,Hernandez,10400,WR,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
Alberto Mendoza - Showdown Captain Mode (Flex),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1514726,43999291,Alberto Mendoza,Alberto,Mendoza,10200,QB,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Ryder Burton - Showdown Captain Mode (Flex),194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,1441142,43998989,Ryder Burton,Ryder,Burton,10000,QB,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (UAB @ IL);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (UAB @ IL);CFB Showdown $500 First Down (UAB @ IL);CFB Showdown $155 White-Out [Single Entry] (UAB @ IL);CFB Showdown $100 Snap (UAB @ IL);CFB Showdown $310 Blitz [Single Entry] (UAB @ IL);CFB Showdown $240 Huddle [Single Entry] (UAB @ IL);CFB Showdown $200 Daily Dollar [Single Entry]  (UAB @ IL);CFB Showdown $200 Quarter Jukebox (UAB @ IL);CFB Showdown $100 Dime Time [Just $0.10!] (UAB @ IL)",194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,9/3 9:00PM (UAB @ IL)
Steele Pizzella - Showdown Captain Mode (Flex),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1583320,43999132,Steele Pizzella,Steele,Pizzella,10000,QB,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
Damian Henderson II - Showdown Captain Mode (Captain),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1456098,43999373,Damian Henderson II,Damian,Henderson II,9900,CPT,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Marquise Collins - Showdown Captain Mode (Captain),194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,1441367,43999077,Marquise Collins,Marquise,Collins,9900,CPT,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (UAB @ IL);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (UAB @ IL);CFB Showdown $500 First Down (UAB @ IL);CFB Showdown $155 White-Out [Single Entry] (UAB @ IL);CFB Showdown $100 Snap (UAB @ IL);CFB Showdown $310 Blitz [Single Entry] (UAB @ IL);CFB Showdown $240 Huddle [Single Entry] (UAB @ IL);CFB Showdown $200 Daily Dollar [Single Entry]  (UAB @ IL);CFB Showdown $200 Quarter Jukebox (UAB @ IL);CFB Showdown $100 Dime Time [Just $0.10!] (UAB @ IL)",194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,9/3 9:00PM (UAB @ IL)
Sean Patrick - Showdown Captain Mode (Captain),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1518323,43999228,Sean Patrick,Sean,Patrick,9900,CPT,AKR,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7976.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
Carson Boyd - Showdown Captain Mode (Flex),194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,1583330,43998990,Carson Boyd,Carson,Boyd,9800,QB,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (UAB @ IL);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (UAB @ IL);CFB Showdown $500 First Down (UAB @ IL);CFB Showdown $155 White-Out [Single Entry] (UAB @ IL);CFB Showdown $100 Snap (UAB @ IL);CFB Showdown $310 Blitz [Single Entry] (UAB @ IL);CFB Showdown $240 Huddle [Single Entry] (UAB @ IL);CFB Showdown $200 Daily Dollar [Single Entry]  (UAB @ IL);CFB Showdown $200 Quarter Jukebox (UAB @ IL);CFB Showdown $100 Dime Time [Just $0.10!] (UAB @ IL)",194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,9/3 9:00PM (UAB @ IL)
Julian Lewis - Showdown Captain Mode (Flex),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1582713,43999292,Julian Lewis,Julian,Lewis,9600,QB,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Ca'Lil Valentine - Showdown Captain Mode (Flex),194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,1508408,43998991,Ca'Lil Valentine,Ca'Lil,Valentine,9400,RB,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (UAB @ IL);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (UAB @ IL);CFB Showdown $500 First Down (UAB @ IL);CFB Showdown $155 White-Out [Single Entry] (UAB @ IL);CFB Showdown $100 Snap (UAB @ IL);CFB Showdown $310 Blitz [Single Entry] (UAB @ IL);CFB Showdown $240 Huddle [Single Entry] (UAB @ IL);CFB Showdown $200 Daily Dollar [Single Entry]  (UAB @ IL);CFB Showdown $200 Quarter Jukebox (UAB @ IL);CFB Showdown $100 Dime Time [Just $0.10!] (UAB @ IL)",194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,9/3 9:00PM (UAB @ IL)
Ty Clark III - Showdown Captain Mode (Flex),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1534355,43999134,Ty Clark III,Ty,Clark III,9400,RB,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
Arch Manning - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1441363,43974206,Arch Manning,Arch,Manning,9300,QB,TEX,TXST @ TEX,09/05/2026 03:30 PM,https://dkn.gs/sports/images/cfb/teams/50/8240.png,TXST @ TEX,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Isaiah Fuhrmann - Showdown Captain Mode (Captain),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1516560,43999374,Isaiah Fuhrmann,Isaiah,Fuhrmann,9300,CPT,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Kaleb Brown - Showdown Captain Mode (Captain),194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,1398663,43999082,Kaleb Brown,Kaleb,Brown,9300,CPT,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (UAB @ IL);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (UAB @ IL);CFB Showdown $500 First Down (UAB @ IL);CFB Showdown $155 White-Out [Single Entry] (UAB @ IL);CFB Showdown $100 Snap (UAB @ IL);CFB Showdown $310 Blitz [Single Entry] (UAB @ IL);CFB Showdown $240 Huddle [Single Entry] (UAB @ IL);CFB Showdown $200 Daily Dollar [Single Entry]  (UAB @ IL);CFB Showdown $200 Quarter Jukebox (UAB @ IL);CFB Showdown $100 Dime Time [Just $0.10!] (UAB @ IL)",194851625;194851621;194851622;194851623;194851626;194851629;194851630;194851624;194851627;194851628,9/3 9:00PM (UAB @ IL)
Marcel Williams - Showdown Captain Mode (Captain),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1511754,43999229,Marcel Williams,Marcel,Williams,9300,CPT,AKR,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7976.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
Jordan Gant - Showdown Captain Mode (Flex),194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,1395604,43999136,Jordan Gant,Jordan,Gant,9200,RB,AKR,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7976.png,AKR @ WAKE,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $3K Air Raid [$1K to 1st] (AKR @ WAKE);CFB Showdown $500 First Down (AKR @ WAKE);CFB Showdown $540 Kick Return [Single Entry, Top 2 Win] (AKR @ WAKE);CFB Showdown $155 White-Out [Single Entry] (AKR @ WAKE);CFB Showdown $305 Huddle [Single Entry] (AKR @ WAKE);CFB Showdown $200 Daily Dollar [Single Entry]  (AKR @ WAKE);CFB Showdown $100 Quarter Jukebox [Just $0.25!]  (AKR @ WAKE);CFB Showdown $50 Dime Time [Just $0.10!] (AKR @ WAKE)",194851594;194851595;194851592;194851598;194851593;194851599;194851596;194851597,9/3 7:00PM (AKR @ WAKE)
Conner Weigman - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1380556,43974208,Conner Weigman,Conner,Weigman,9000,QB,UH,ORST @ UH,09/05/2026 12:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8224.png,ORST @ UH,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
John Mateer - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1400637,44006401,John Mateer,John,Mateer,9000,QB,OU,UTEP @ OU,09/04/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7811.png,UTEP @ OU,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
Graham Knowles - Showdown Captain Mode (Captain),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1508037,43999375,Graham Knowles,Graham,Knowles,9000,CPT,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Captain,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
